type,side,price,sl,tp,profit
REVERSE,,1.15984,,,0.8000000000008001
OPEN,BUY,1.15984,1.15884,1.16184,
REVERSE,,1.15979,,,-0.4999999999988347
OPEN,SELL,1.15979,1.16079,1.15779,
REVERSE,,1.15975,,,0.40000000000040004
OPEN,BUY,1.15975,1.1587500000000002,1.16175,
REVERSE,,1.15974,,,-0.10000000000065512
OPEN,SELL,1.15974,1.1607399999999999,1.15774,
REVERSE,,1.1598,,,-0.5999999999994898
OPEN,BUY,1.1598,1.1588,1.1618,
REVERSE,,1.15999,,,1.900000000001345
OPEN,SELL,1.15999,1.16099,1.15799,
REVERSE,,1.16007,,,-0.7999999999985796
OPEN,BUY,1.16007,1.15907,1.16207,
REVERSE,,1.16006,,,-0.09999999999843467
OPEN,SELL,1.16006,1.16106,1.15806,
REVERSE,,1.16017,,,-1.0999999999983245
OPEN,BUY,1.16017,1.15917,1.16217,
REVERSE,,1.16028,,,1.100000000000545
OPEN,SELL,1.16028,1.1612799999999999,1.15828,
REVERSE,,1.16033,,,-0.5000000000010552
OPEN,BUY,1.16033,1.1593300000000002,1.16233,
REVERSE,,1.16015,,,-1.80000000000069
OPEN,SELL,1.16015,1.16115,1.15815,
REVERSE,,1.16025,,,-0.9999999999998899
OPEN,BUY,1.16025,1.1592500000000001,1.16225,
REVERSE,,1.16017,,,-0.8000000000008001
OPEN,SELL,1.16017,1.1611699999999998,1.15817,
REVERSE,,1.16005,,,1.1999999999989797
OPEN,BUY,1.16005,1.1590500000000001,1.16205,
REVERSE,,1.16015,,,0.9999999999998899
OPEN,SELL,1.16015,1.16115,1.15815,
REVERSE,,1.16009,,,0.5999999999994898
OPEN,BUY,1.16009,1.1590900000000002,1.16209,
REVERSE,,1.15998,,,-1.100000000000545
OPEN,SELL,1.15998,1.16098,1.15798,
REVERSE,,1.1602000000000001,,,-2.20000000000109
OPEN,BUY,1.1602000000000001,1.1592000000000002,1.1622000000000001,
REVERSE,,1.16003,,,-1.7000000000022553
OPEN,SELL,1.16003,1.1610299999999998,1.15803,
REVERSE,,1.16025,,,-2.20000000000109
OPEN,BUY,1.16025,1.1592500000000001,1.16225,
REVERSE,,1.16028,,,0.2999999999997449
OPEN,SELL,1.16028,1.1612799999999999,1.15828,
REVERSE,,1.1602999999999999,,,-0.1999999999990898
OPEN,BUY,1.1602999999999999,1.1593,1.1622999999999999,
REVERSE,,1.16007,,,-2.2999999999995246
OPEN,SELL,1.16007,1.1610699999999998,1.15807,
REVERSE,,1.15997,,,0.9999999999998899
OPEN,BUY,1.15997,1.15897,1.16197,
REVERSE,,1.15985,,,-1.1999999999989797
OPEN,SELL,1.15985,1.16085,1.15785,
REVERSE,,1.15993,,,-0.7999999999985796
OPEN,BUY,1.15993,1.15893,1.16193,
REVERSE,,1.15991,,,-0.1999999999990898
OPEN,SELL,1.15991,1.1609099999999999,1.15791,
REVERSE,,1.15998,,,-0.700000000000145
OPEN,BUY,1.15998,1.1589800000000001,1.16198,
REVERSE,,1.15995,,,-0.2999999999997449
OPEN,SELL,1.15995,1.16095,1.15795,
REVERSE,,1.15971,,,2.4000000000001798
OPEN,BUY,1.15971,1.1587100000000001,1.16171,
REVERSE,,1.15984,,,1.2999999999996348
OPEN,SELL,1.15984,1.1608399999999999,1.15784,
REVERSE,,1.15975,,,0.8999999999992347
OPEN,BUY,1.15975,1.1587500000000002,1.16175,
REVERSE,,1.1597,,,-0.5000000000010552
OPEN,SELL,1.1597,1.1606999999999998,1.1577,
REVERSE,,1.15948,,,2.1999999999988695
OPEN,BUY,1.15948,1.1584800000000002,1.16148,
REVERSE,,1.15953,,,0.4999999999988347
OPEN,SELL,1.15953,1.1605299999999998,1.15753,
REVERSE,,1.15939,,,1.40000000000029
OPEN,BUY,1.15939,1.15839,1.16139,
REVERSE,,1.15909,,,-2.9999999999996696
OPEN,SELL,1.15909,1.1600899999999998,1.15709,
REVERSE,,1.15931,,,-2.20000000000109
OPEN,BUY,1.15931,1.1583100000000002,1.16131,
REVERSE,,1.15947,,,1.5999999999993797
OPEN,SELL,1.15947,1.16047,1.15747,
REVERSE,,1.15946,,,0.10000000000065512
OPEN,BUY,1.15946,1.15846,1.16146,
REVERSE,,1.15952,,,0.6000000000017103
OPEN,SELL,1.15952,1.16052,1.15752,
REVERSE,,1.15939,,,1.3000000000018552
OPEN,BUY,1.15939,1.15839,1.16139,
REVERSE,,1.15937,,,-0.1999999999990898
OPEN,SELL,1.15937,1.16037,1.15737,
REVERSE,,1.1597,,,-3.2999999999994145
OPEN,BUY,1.1597,1.1587,1.1617,
REVERSE,,1.15961,,,-0.8999999999992347
OPEN,SELL,1.15961,1.16061,1.15761,
REVERSE,,1.1596899999999999,,,-0.7999999999985796
OPEN,BUY,1.1596899999999999,1.15869,1.16169,
REVERSE,,1.15964,,,-0.4999999999988347
OPEN,SELL,1.15964,1.16064,1.15764,
REVERSE,,1.1594,,,2.4000000000001798
OPEN,BUY,1.1594,1.1584,1.1614,
REVERSE,,1.1594,,,0.0
OPEN,SELL,1.1594,1.1603999999999999,1.1574,
REVERSE,,1.1597,,,-2.9999999999996696
OPEN,BUY,1.1597,1.1587,1.1617,
REVERSE,,1.15956,,,-1.40000000000029
OPEN,SELL,1.15956,1.1605599999999998,1.15756,
REVERSE,,1.15943,,,1.2999999999996348
OPEN,BUY,1.15943,1.15843,1.16143,
REVERSE,,1.1595900000000001,,,1.6000000000016001
OPEN,SELL,1.1595900000000001,1.16059,1.1575900000000001,
REVERSE,,1.15961,,,-0.1999999999990898
OPEN,BUY,1.15961,1.1586100000000001,1.16161,
REVERSE,,1.15953,,,-0.8000000000008001
OPEN,SELL,1.15953,1.1605299999999998,1.15753,
REVERSE,,1.15949,,,0.40000000000040004
OPEN,BUY,1.15949,1.15849,1.16149,
REVERSE,,1.15957,,,0.8000000000008001
OPEN,SELL,1.15957,1.1605699999999999,1.15757,
REVERSE,,1.15974,,,-1.7000000000000348
OPEN,BUY,1.15974,1.15874,1.16174,
REVERSE,,1.15971,,,-0.2999999999997449
OPEN,SELL,1.15971,1.16071,1.15771,
REVERSE,,1.15989,,,-1.80000000000069
OPEN,BUY,1.15989,1.1588900000000002,1.16189,
REVERSE,,1.15977,,,-1.2000000000012
OPEN,SELL,1.15977,1.1607699999999999,1.15777,
REVERSE,,1.15972,,,0.4999999999988347
OPEN,BUY,1.15972,1.1587200000000002,1.16172,
REVERSE,,1.15956,,,-1.6000000000016001
OPEN,SELL,1.15956,1.1605599999999998,1.15756,
REVERSE,,1.15966,,,-0.9999999999998899
OPEN,BUY,1.15966,1.15866,1.16166,
REVERSE,,1.1595900000000001,,,-0.6999999999979245
OPEN,SELL,1.1595900000000001,1.16059,1.1575900000000001,
REVERSE,,1.15926,,,3.300000000001635
OPEN,BUY,1.15926,1.15826,1.16126,
REVERSE,,1.15937,,,1.100000000000545
OPEN,SELL,1.15937,1.16037,1.15737,
REVERSE,,1.15915,,,2.20000000000109
OPEN,BUY,1.15915,1.15815,1.16115,
REVERSE,,1.1592500000000001,,,1.0000000000021103
OPEN,SELL,1.1592500000000001,1.16025,1.1572500000000001,
REVERSE,,1.15922,,,0.30000000000196536
OPEN,BUY,1.15922,1.15822,1.16122,
REVERSE,,1.15924,,,0.20000000000131024
OPEN,SELL,1.15924,1.16024,1.15724,
REVERSE,,1.15934,,,-0.9999999999998899
OPEN,BUY,1.15934,1.1583400000000001,1.16134,
REVERSE,,1.1595,,,1.5999999999993797
OPEN,SELL,1.1595,1.1604999999999999,1.1575,
REVERSE,,1.1595,,,-0.0
OPEN,BUY,1.1595,1.1585,1.1615,
REVERSE,,1.15951,,,0.10000000000065512
OPEN,SELL,1.15951,1.16051,1.15751,
REVERSE,,1.15966,,,-1.4999999999987246
OPEN,BUY,1.15966,1.15866,1.16166,
REVERSE,,1.15965,,,-0.09999999999843467
OPEN,SELL,1.15965,1.16065,1.15765,
REVERSE,,1.1598600000000001,,,-2.100000000000435
OPEN,BUY,1.1598600000000001,1.1588600000000002,1.1618600000000001,
REVERSE,,1.16006,,,1.9999999999997797
OPEN,SELL,1.16006,1.16106,1.15806,
REVERSE,,1.16003,,,0.30000000000196536
OPEN,BUY,1.16003,1.15903,1.16203,
REVERSE,,1.15994,,,-0.8999999999992347
OPEN,SELL,1.15994,1.1609399999999999,1.15794,
REVERSE,,1.15998,,,-0.40000000000040004
OPEN,BUY,1.15998,1.1589800000000001,1.16198,
REVERSE,,1.16039,,,4.100000000000215
OPEN,SELL,1.16039,1.16139,1.15839,
REVERSE,,1.16024,,,1.500000000000945
OPEN,BUY,1.16024,1.15924,1.16224,
REVERSE,,1.16023,,,-0.09999999999843467
OPEN,SELL,1.16023,1.16123,1.15823,
REVERSE,,1.16013,,,0.9999999999998899
OPEN,BUY,1.16013,1.1591300000000002,1.16213,
REVERSE,,1.15993,,,-2.000000000002
OPEN,SELL,1.15993,1.1609299999999998,1.15793,
REVERSE,,1.1605,,,-5.700000000001815
OPEN,BUY,1.1605,1.1595000000000002,1.1625,
REVERSE,,1.16015,,,-3.5000000000007248
OPEN,SELL,1.16015,1.16115,1.15815,
REVERSE,,1.16044,,,-2.8999999999990145
OPEN,BUY,1.16044,1.15944,1.16244,
REVERSE,,1.16023,,,-2.0999999999982144
OPEN,SELL,1.16023,1.16123,1.15823,
REVERSE,,1.16031,,,-0.7999999999985796
OPEN,BUY,1.16031,1.15931,1.16231,
REVERSE,,1.1604,,,0.9000000000014552
OPEN,SELL,1.1604,1.1614,1.1584,
REVERSE,,1.16036,,,0.40000000000040004
OPEN,BUY,1.16036,1.1593600000000002,1.16236,
REVERSE,,1.16031,,,-0.5000000000010552
OPEN,SELL,1.16031,1.1613099999999998,1.15831,
REVERSE,,1.16018,,,1.2999999999996348
OPEN,BUY,1.16018,1.15918,1.16218,
REVERSE,,1.16,,,-1.80000000000069
OPEN,SELL,1.16,1.1609999999999998,1.158,
REVERSE,,1.1596899999999999,,,3.1000000000003247
OPEN,BUY,1.1596899999999999,1.15869,1.16169,
REVERSE,,1.1595900000000001,,,-0.9999999999976694
OPEN,SELL,1.1595900000000001,1.16059,1.1575900000000001,
REVERSE,,1.15975,,,-1.5999999999993797
OPEN,BUY,1.15975,1.1587500000000002,1.16175,
REVERSE,,1.15967,,,-0.8000000000008001
OPEN,SELL,1.15967,1.1606699999999999,1.15767,
REVERSE,,1.1593499999999999,,,3.20000000000098
OPEN,BUY,1.1593499999999999,1.15835,1.1613499999999999,
REVERSE,,1.15941,,,0.6000000000017103
OPEN,SELL,1.15941,1.16041,1.15741,
REVERSE,,1.15941,,,-0.0
OPEN,BUY,1.15941,1.1584100000000002,1.16141,
REVERSE,,1.15978,,,3.6999999999998145
OPEN,SELL,1.15978,1.16078,1.15778,
REVERSE,,1.15958,,,1.9999999999997797
OPEN,BUY,1.15958,1.1585800000000002,1.16158,
REVERSE,,1.15967,,,0.8999999999992347
OPEN,SELL,1.15967,1.1606699999999999,1.15767,
REVERSE,,1.15965,,,0.1999999999990898
OPEN,BUY,1.15965,1.1586500000000002,1.16165,
REVERSE,,1.15968,,,0.2999999999997449
OPEN,SELL,1.15968,1.16068,1.15768,
REVERSE,,1.15971,,,-0.2999999999997449
OPEN,BUY,1.15971,1.1587100000000001,1.16171,
REVERSE,,1.15942,,,-2.900000000001235
OPEN,SELL,1.15942,1.1604199999999998,1.15742,
REVERSE,,1.15946,,,-0.40000000000040004
OPEN,BUY,1.15946,1.15846,1.16146,
REVERSE,,1.15946,,,0.0
OPEN,SELL,1.15946,1.1604599999999998,1.15746,
REVERSE,,1.15954,,,-0.8000000000008001
OPEN,BUY,1.15954,1.1585400000000001,1.16154,
REVERSE,,1.15981,,,2.6999999999999247
OPEN,SELL,1.15981,1.16081,1.15781,
REVERSE,,1.1598600000000001,,,-0.5000000000010552
OPEN,BUY,1.1598600000000001,1.1588600000000002,1.1618600000000001,
REVERSE,,1.15977,,,-0.9000000000014552
OPEN,SELL,1.15977,1.1607699999999999,1.15777,
REVERSE,,1.15987,,,-0.9999999999998899
OPEN,BUY,1.15987,1.15887,1.16187,
REVERSE,,1.15997,,,0.9999999999998899
OPEN,SELL,1.15997,1.1609699999999998,1.15797,
REVERSE,,1.15998,,,-0.10000000000065512
OPEN,BUY,1.15998,1.1589800000000001,1.16198,
REVERSE,,1.15979,,,-1.8999999999991246
OPEN,SELL,1.15979,1.16079,1.15779,
REVERSE,,1.15979,,,-0.0
OPEN,BUY,1.15979,1.1587900000000002,1.16179,
REVERSE,,1.1597,,,-0.9000000000014552
OPEN,SELL,1.1597,1.1606999999999998,1.1577,
REVERSE,,1.1598,,,-0.9999999999998899
OPEN,BUY,1.1598,1.1588,1.1618,
REVERSE,,1.15965,,,-1.4999999999987246
OPEN,SELL,1.15965,1.16065,1.15765,
REVERSE,,1.15955,,,0.9999999999998899
OPEN,BUY,1.15955,1.1585500000000002,1.16155,
REVERSE,,1.1597,,,1.4999999999987246
OPEN,SELL,1.1597,1.1606999999999998,1.1577,
REVERSE,,1.15968,,,0.1999999999990898
OPEN,BUY,1.15968,1.1586800000000002,1.16168,
REVERSE,,1.1596899999999999,,,0.09999999999843467
OPEN,SELL,1.1596899999999999,1.1606899999999998,1.1576899999999999,
REVERSE,,1.15975,,,-0.6000000000017103
OPEN,BUY,1.15975,1.1587500000000002,1.16175,
REVERSE,,1.15971,,,-0.40000000000040004
OPEN,SELL,1.15971,1.16071,1.15771,
REVERSE,,1.15954,,,1.7000000000000348
OPEN,BUY,1.15954,1.1585400000000001,1.16154,
REVERSE,,1.15943,,,-1.100000000000545
OPEN,SELL,1.15943,1.1604299999999999,1.15743,
REVERSE,,1.15946,,,-0.2999999999997449
OPEN,BUY,1.15946,1.15846,1.16146,
REVERSE,,1.15937,,,-0.8999999999992347
OPEN,SELL,1.15937,1.16037,1.15737,
REVERSE,,1.15936,,,0.10000000000065512
OPEN,BUY,1.15936,1.15836,1.16136,
REVERSE,,1.15936,,,0.0
OPEN,SELL,1.15936,1.1603599999999998,1.15736,
REVERSE,,1.15928,,,0.7999999999985796
OPEN,BUY,1.15928,1.1582800000000002,1.16128,
REVERSE,,1.15933,,,0.4999999999988347
OPEN,SELL,1.15933,1.1603299999999999,1.15733,
REVERSE,,1.1593,,,0.2999999999997449
OPEN,BUY,1.1593,1.1583,1.1613,
REVERSE,,1.15926,,,-0.40000000000040004
OPEN,SELL,1.15926,1.1602599999999998,1.15726,
REVERSE,,1.1592,,,0.5999999999994898
OPEN,BUY,1.1592,1.1582000000000001,1.1612,
REVERSE,,1.15931,,,1.100000000000545
OPEN,SELL,1.15931,1.16031,1.15731,
REVERSE,,1.15931,,,-0.0
OPEN,BUY,1.15931,1.1583100000000002,1.16131,
REVERSE,,1.15932,,,0.09999999999843467
OPEN,SELL,1.15932,1.1603199999999998,1.15732,
REVERSE,,1.15933,,,-0.10000000000065512
OPEN,BUY,1.15933,1.15833,1.16133,
REVERSE,,1.15942,,,0.8999999999992347
OPEN,SELL,1.15942,1.1604199999999998,1.15742,
REVERSE,,1.15941,,,0.09999999999843467
OPEN,BUY,1.15941,1.1584100000000002,1.16141,
REVERSE,,1.15943,,,0.1999999999990898
OPEN,SELL,1.15943,1.1604299999999999,1.15743,
REVERSE,,1.15943,,,-0.0
OPEN,BUY,1.15943,1.15843,1.16143,
REVERSE,,1.15931,,,-1.1999999999989797
OPEN,SELL,1.15931,1.16031,1.15731,
REVERSE,,1.15938,,,-0.700000000000145
OPEN,BUY,1.15938,1.1583800000000002,1.16138,
REVERSE,,1.15921,,,-1.7000000000000348
OPEN,SELL,1.15921,1.16021,1.15721,
REVERSE,,1.15918,,,0.2999999999997449
OPEN,BUY,1.15918,1.1581800000000002,1.16118,
REVERSE,,1.1594,,,2.1999999999988695
OPEN,SELL,1.1594,1.1603999999999999,1.1574,
REVERSE,,1.15932,,,0.8000000000008001
OPEN,BUY,1.15932,1.15832,1.16132,
REVERSE,,1.15932,,,0.0
OPEN,SELL,1.15932,1.1603199999999998,1.15732,
REVERSE,,1.15923,,,0.8999999999992347
OPEN,BUY,1.15923,1.15823,1.16123,
REVERSE,,1.1593,,,0.700000000000145
OPEN,SELL,1.1593,1.1602999999999999,1.1573,
REVERSE,,1.15931,,,-0.10000000000065512
OPEN,BUY,1.15931,1.1583100000000002,1.16131,
REVERSE,,1.15913,,,-1.80000000000069
OPEN,SELL,1.15913,1.1601299999999999,1.15713,
REVERSE,,1.15906,,,0.700000000000145
OPEN,BUY,1.15906,1.15806,1.16106,
REVERSE,,1.15905,,,-0.10000000000065512
OPEN,SELL,1.15905,1.1600499999999998,1.15705,
REVERSE,,1.15904,,,0.09999999999843467
OPEN,BUY,1.15904,1.1580400000000002,1.16104,
REVERSE,,1.15906,,,0.1999999999990898
OPEN,SELL,1.15906,1.1600599999999999,1.15706,
REVERSE,,1.1590799999999999,,,-0.1999999999990898
OPEN,BUY,1.1590799999999999,1.15808,1.16108,
REVERSE,,1.15896,,,-1.1999999999989797
OPEN,SELL,1.15896,1.1599599999999999,1.15696,
REVERSE,,1.15889,,,0.700000000000145
OPEN,BUY,1.15889,1.15789,1.16089,
REVERSE,,1.15878,,,-1.100000000000545
OPEN,SELL,1.15878,1.1597799999999998,1.15678,
REVERSE,,1.15879,,,-0.10000000000065512
OPEN,BUY,1.15879,1.15779,1.16079,
REVERSE,,1.15882,,,0.2999999999997449
OPEN,SELL,1.15882,1.1598199999999999,1.15682,
REVERSE,,1.15885,,,-0.2999999999997449
OPEN,BUY,1.15885,1.15785,1.16085,
REVERSE,,1.15876,,,-0.8999999999992347
OPEN,SELL,1.15876,1.15976,1.15676,
REVERSE,,1.15884,,,-0.8000000000008001
OPEN,BUY,1.15884,1.1578400000000002,1.16084,
REVERSE,,1.15871,,,-1.3000000000018552
OPEN,SELL,1.15871,1.1597099999999998,1.15671,
REVERSE,,1.15887,,,-1.6000000000016001
OPEN,BUY,1.15887,1.1578700000000002,1.16087,
REVERSE,,1.15867,,,-1.9999999999997797
OPEN,SELL,1.15867,1.15967,1.15667,
REVERSE,,1.15866,,,0.10000000000065512
OPEN,BUY,1.15866,1.1576600000000001,1.16066,
REVERSE,,1.15869,,,0.2999999999997449
OPEN,SELL,1.15869,1.1596899999999999,1.15669,
REVERSE,,1.15876,,,-0.700000000000145
OPEN,BUY,1.15876,1.1577600000000001,1.16076,
REVERSE,,1.15871,,,-0.5000000000010552
OPEN,SELL,1.15871,1.1597099999999998,1.15671,
REVERSE,,1.1587399999999999,,,-0.2999999999997449
OPEN,BUY,1.1587399999999999,1.15774,1.1607399999999999,
REVERSE,,1.15866,,,-0.7999999999985796
OPEN,SELL,1.15866,1.15966,1.15666,
REVERSE,,1.15879,,,-1.2999999999996348
OPEN,BUY,1.15879,1.15779,1.16079,
REVERSE,,1.15875,,,-0.40000000000040004
OPEN,SELL,1.15875,1.1597499999999998,1.15675,
REVERSE,,1.1591,,,-3.5000000000007248
OPEN,BUY,1.1591,1.1581000000000001,1.1611,
REVERSE,,1.15916,,,0.5999999999994898
OPEN,SELL,1.15916,1.1601599999999999,1.15716,
REVERSE,,1.15923,,,-0.700000000000145
OPEN,BUY,1.15923,1.15823,1.16123,
REVERSE,,1.1589800000000001,,,-2.4999999999986144
OPEN,SELL,1.1589800000000001,1.15998,1.1569800000000001,
REVERSE,,1.15894,,,0.40000000000040004
OPEN,BUY,1.15894,1.1579400000000002,1.16094,
REVERSE,,1.1589800000000001,,,0.40000000000040004
OPEN,SELL,1.1589800000000001,1.15998,1.1569800000000001,
REVERSE,,1.15906,,,-0.7999999999985796
OPEN,BUY,1.15906,1.15806,1.16106,
REVERSE,,1.15912,,,0.5999999999994898
OPEN,SELL,1.15912,1.1601199999999998,1.15712,
REVERSE,,1.15907,,,0.4999999999988347
OPEN,BUY,1.15907,1.1580700000000002,1.16107,
REVERSE,,1.15907,,,0.0
OPEN,SELL,1.15907,1.16007,1.15707,
REVERSE,,1.15894,,,1.2999999999996348
OPEN,BUY,1.15894,1.1579400000000002,1.16094,
REVERSE,,1.1588,,,-1.40000000000029
OPEN,SELL,1.1588,1.1598,1.1568,
REVERSE,,1.15877,,,0.2999999999997449
OPEN,BUY,1.15877,1.1577700000000002,1.16077,
REVERSE,,1.15871,,,-0.6000000000017103
OPEN,SELL,1.15871,1.1597099999999998,1.15671,
REVERSE,,1.15894,,,-2.300000000001745
OPEN,BUY,1.15894,1.1579400000000002,1.16094,
REVERSE,,1.15914,,,1.9999999999997797
OPEN,SELL,1.15914,1.16014,1.15714,
REVERSE,,1.1592500000000001,,,-1.100000000000545
OPEN,BUY,1.1592500000000001,1.1582500000000002,1.1612500000000001,
REVERSE,,1.15929,,,0.3999999999981796
OPEN,SELL,1.15929,1.1602899999999998,1.15729,
REVERSE,,1.1593,,,-0.10000000000065512
OPEN,BUY,1.1593,1.1583,1.1613,
REVERSE,,1.15913,,,-1.7000000000000348
OPEN,SELL,1.15913,1.1601299999999999,1.15713,
REVERSE,,1.1591,,,0.2999999999997449
OPEN,BUY,1.1591,1.1581000000000001,1.1611,
REVERSE,,1.15919,,,0.8999999999992347
OPEN,SELL,1.15919,1.1601899999999998,1.15719,
REVERSE,,1.15907,,,1.1999999999989797
OPEN,BUY,1.15907,1.1580700000000002,1.16107,
REVERSE,,1.15906,,,-0.10000000000065512
OPEN,SELL,1.15906,1.1600599999999999,1.15706,
REVERSE,,1.15889,,,1.7000000000000348
OPEN,BUY,1.15889,1.15789,1.16089,
REVERSE,,1.15876,,,-1.2999999999996348
OPEN,SELL,1.15876,1.15976,1.15676,
REVERSE,,1.15896,,,-1.9999999999997797
OPEN,BUY,1.15896,1.15796,1.16096,
REVERSE,,1.15911,,,1.500000000000945
OPEN,SELL,1.15911,1.16011,1.15711,
REVERSE,,1.15929,,,-1.7999999999984695
OPEN,BUY,1.15929,1.15829,1.16129,
REVERSE,,1.15979,,,5.00000000000167
OPEN,SELL,1.15979,1.16079,1.15779,
REVERSE,,1.15994,,,-1.4999999999987246
OPEN,BUY,1.15994,1.15894,1.16194,
REVERSE,,1.16035,,,4.100000000000215
OPEN,SELL,1.16035,1.1613499999999999,1.15835,
REVERSE,,1.16035,,,-0.0
OPEN,BUY,1.16035,1.15935,1.16235,
REVERSE,,1.1605,,,1.500000000000945
OPEN,SELL,1.1605,1.1615,1.1585,
REVERSE,,1.16039,,,1.100000000000545
OPEN,BUY,1.16039,1.1593900000000001,1.16239,
REVERSE,,1.16014,,,-2.500000000000835
OPEN,SELL,1.16014,1.1611399999999998,1.15814,
REVERSE,,1.16008,,,0.5999999999994898
OPEN,BUY,1.16008,1.15908,1.16208,
REVERSE,,1.15993,,,-1.500000000000945
OPEN,SELL,1.15993,1.1609299999999998,1.15793,
REVERSE,,1.16003,,,-0.9999999999998899
OPEN,BUY,1.16003,1.15903,1.16203,
REVERSE,,1.15993,,,-0.9999999999998899
OPEN,SELL,1.15993,1.1609299999999998,1.15793,
REVERSE,,1.16012,,,-1.900000000001345
OPEN,BUY,1.16012,1.1591200000000002,1.16212,
REVERSE,,1.16006,,,-0.5999999999994898
OPEN,SELL,1.16006,1.16106,1.15806,
REVERSE,,1.15994,,,1.2000000000012
OPEN,BUY,1.15994,1.15894,1.16194,
REVERSE,,1.16002,,,0.8000000000008001
OPEN,SELL,1.16002,1.16102,1.15802,
REVERSE,,1.16007,,,-0.4999999999988347
OPEN,BUY,1.16007,1.15907,1.16207,
REVERSE,,1.16007,,,0.0
OPEN,SELL,1.16007,1.1610699999999998,1.15807,
REVERSE,,1.16007,,,-0.0
OPEN,BUY,1.16007,1.15907,1.16207,
REVERSE,,1.16011,,,0.40000000000040004
OPEN,SELL,1.16011,1.1611099999999999,1.15811,
REVERSE,,1.16009,,,0.1999999999990898
OPEN,BUY,1.16009,1.1590900000000002,1.16209,
REVERSE,,1.16011,,,0.1999999999990898
OPEN,SELL,1.16011,1.1611099999999999,1.15811,
REVERSE,,1.16009,,,0.1999999999990898
OPEN,BUY,1.16009,1.1590900000000002,1.16209,
REVERSE,,1.16014,,,0.4999999999988347
OPEN,SELL,1.16014,1.1611399999999998,1.15814,
REVERSE,,1.16024,,,-0.9999999999998899
OPEN,BUY,1.16024,1.15924,1.16224,
REVERSE,,1.16024,,,0.0
OPEN,SELL,1.16024,1.1612399999999998,1.15824,
REVERSE,,1.16032,,,-0.8000000000008001
OPEN,BUY,1.16032,1.1593200000000001,1.16232,
REVERSE,,1.16042,,,0.9999999999998899
OPEN,SELL,1.16042,1.16142,1.15842,
REVERSE,,1.16073,,,-3.1000000000003247
OPEN,BUY,1.16073,1.1597300000000001,1.16273,
REVERSE,,1.1608,,,0.700000000000145
OPEN,SELL,1.1608,1.1618,1.1588,
REVERSE,,1.16082,,,-0.1999999999990898
OPEN,BUY,1.16082,1.15982,1.16282,
REVERSE,,1.16068,,,-1.40000000000029
OPEN,SELL,1.16068,1.1616799999999998,1.15868,
REVERSE,,1.1608100000000001,,,-1.3000000000018552
OPEN,BUY,1.1608100000000001,1.1598100000000002,1.1628100000000001,
REVERSE,,1.16067,,,-1.40000000000029
OPEN,SELL,1.16067,1.16167,1.15867,
REVERSE,,1.16041,,,2.60000000000149
OPEN,BUY,1.16041,1.15941,1.16241,
REVERSE,,1.16045,,,0.40000000000040004
OPEN,SELL,1.16045,1.1614499999999999,1.15845,
REVERSE,,1.16054,,,-0.8999999999992347
OPEN,BUY,1.16054,1.15954,1.16254,
REVERSE,,1.1606,,,0.6000000000017103
OPEN,SELL,1.1606,1.1616,1.1586,
REVERSE,,1.16061,,,-0.09999999999843467
OPEN,BUY,1.16061,1.15961,1.16261,
REVERSE,,1.16067,,,0.6000000000017103
OPEN,SELL,1.16067,1.16167,1.15867,
REVERSE,,1.16064,,,0.30000000000196536
OPEN,BUY,1.16064,1.15964,1.16264,
REVERSE,,1.16074,,,1.0000000000021103
OPEN,SELL,1.16074,1.16174,1.15874,
REVERSE,,1.16064,,,1.0000000000021103
OPEN,BUY,1.16064,1.15964,1.16264,
REVERSE,,1.1607,,,0.6000000000017103
OPEN,SELL,1.1607,1.1617,1.1587,
REVERSE,,1.16086,,,-1.5999999999993797
OPEN,BUY,1.16086,1.1598600000000001,1.16286,
REVERSE,,1.16079,,,-0.700000000000145
OPEN,SELL,1.16079,1.1617899999999999,1.15879,
REVERSE,,1.16099,,,-1.9999999999997797
OPEN,BUY,1.16099,1.15999,1.16299,
REVERSE,,1.1612,,,2.100000000000435
OPEN,SELL,1.1612,1.1622,1.1592,
REVERSE,,1.1611799999999999,,,0.20000000000131024
OPEN,BUY,1.1611799999999999,1.16018,1.1631799999999999,
REVERSE,,1.16111,,,-0.6999999999979245
OPEN,SELL,1.16111,1.16211,1.15911,
REVERSE,,1.16109,,,0.20000000000131024
OPEN,BUY,1.16109,1.16009,1.16309,
REVERSE,,1.16113,,,0.40000000000040004
OPEN,SELL,1.16113,1.1621299999999999,1.15913,
REVERSE,,1.16107,,,0.5999999999994898
OPEN,BUY,1.16107,1.1600700000000002,1.16307,
REVERSE,,1.16121,,,1.40000000000029
OPEN,SELL,1.16121,1.16221,1.15921,
REVERSE,,1.16129,,,-0.7999999999985796
OPEN,BUY,1.16129,1.16029,1.16329,
REVERSE,,1.16127,,,-0.1999999999990898
OPEN,SELL,1.16127,1.16227,1.15927,
REVERSE,,1.16099,,,2.80000000000058
OPEN,BUY,1.16099,1.15999,1.16299,
REVERSE,,1.16115,,,1.5999999999993797
OPEN,SELL,1.16115,1.1621499999999998,1.15915,
REVERSE,,1.16119,,,-0.40000000000040004
OPEN,BUY,1.16119,1.16019,1.16319,
REVERSE,,1.16101,,,-1.7999999999984695
OPEN,SELL,1.16101,1.16201,1.15901,
REVERSE,,1.16129,,,-2.7999999999983594
OPEN,BUY,1.16129,1.16029,1.16329,
